action;tote_batch_id;timestamp;location
add-to-batch_45;600;2022-11-08 10:08:47.594000;buffer
add-to-batch_45;25;2022-11-08 10:09:42.348000;buffer
add-to-batch_45;716;2022-11-08 10:09:48.171000;buffer
add-to-batch_45;57;2022-11-08 10:10:02.632000;buffer
add-to-batch_45;218;2022-11-08 10:10:04.141000;buffer
add-to-batch_45;404;2022-11-08 10:10:21.776000;buffer
batch-pick-end;batch-43;2022-11-08 10:10:31.418000;buffer
batch-consolidate-start;batch-43;2022-11-08 10:10:31.418000;consolidation
tote-finished;439;2022-11-08 10:10:37.856000;consolidation
tote-finished;607;2022-11-08 10:10:41.434000;consolidation
add-to-batch_45;219;2022-11-08 10:10:45.596000;buffer
tote-finished;952;2022-11-08 10:10:50.117000;consolidation
tote-finished;703;2022-11-08 10:10:55.145000;consolidation
tote-finished;129;2022-11-08 10:11:01.469000;consolidation
tote-finished;221;2022-11-08 10:11:05.975000;consolidation
tote-finished;41;2022-11-08 10:11:13.467000;consolidation
tote-finished;446;2022-11-08 10:11:18.443000;consolidation
tote-finished;855;2022-11-08 10:11:24.784000;consolidation
tote-finished;726;2022-11-08 10:11:29.969000;consolidation
tote-finished;545;2022-11-08 10:11:37.472000;consolidation
batch-consolidate-end;batch-43;2022-11-08 10:11:43.340000;consolidation
tote-finished;357;2022-11-08 10:11:43.340000;consolidation
add-to-batch_45;793;2022-11-08 10:12:06.035000;buffer
add-to-batch_45;367;2022-11-08 10:12:17.604000;buffer
add-to-batch_45;166;2022-11-08 10:12:18.795000;buffer
batch-full;batch-45;2022-11-08 10:12:18.795000;buffer
batch-release;batch-45;2022-11-08 10:12:18.795000;buffer
batch-pick-start;batch-45;2022-11-08 10:12:18.795000;buffer
new-batch;batch-46;2022-11-08 10:13:09.466000;buffer
add-to-batch_46;551;2022-11-08 10:13:09.466000;buffer
add-to-batch_46;579;2022-11-08 10:13:16.878000;buffer
add-to-batch_46;696;2022-11-08 10:14:12.950000;buffer
add-to-batch_46;334;2022-11-08 10:14:47.859000;buffer
add-to-batch_46;332;2022-11-08 10:14:51.682000;buffer
add-to-batch_46;842;2022-11-08 10:15:17.226000;buffer
add-to-batch_46;417;2022-11-08 10:15:57.142000;buffer
batch-pick-end;batch-44;2022-11-08 10:16:12.164000;buffer
batch-consolidate-start;batch-44;2022-11-08 10:16:12.164000;consolidation
tote-finished;229;2022-11-08 10:16:18.691000;consolidation
tote-finished;733;2022-11-08 10:16:23.296000;consolidation
tote-finished;583;2022-11-08 10:16:30.184000;consolidation
add-to-batch_46;782;2022-11-08 10:16:33.486000;buffer
tote-finished;308;2022-11-08 10:16:36.922000;consolidation
tote-finished;143;2022-11-08 10:16:40.866000;consolidation
tote-finished;840;2022-11-08 10:16:47.175000;consolidation
tote-finished;373;2022-11-08 10:16:54.289000;consolidation
add-to-batch_46;761;2022-11-08 10:16:59.707000;buffer
tote-finished;22;2022-11-08 10:17:00.048000;consolidation
tote-finished;663;2022-11-08 10:17:04.545000;consolidation
add-to-batch_46;475;2022-11-08 10:17:05.219000;buffer
tote-finished;66;2022-11-08 10:17:09.889000;consolidation
tote-finished;416;2022-11-08 10:17:17.497000;consolidation
batch-consolidate-end;batch-44;2022-11-08 10:17:23.565000;consolidation
tote-finished;611;2022-11-08 10:17:23.565000;consolidation
add-to-batch_46;729;2022-11-08 10:17:30.717000;buffer
add-to-batch_46;410;2022-11-08 10:17:43.368000;buffer
batch-full;batch-46;2022-11-08 10:17:43.368000;buffer
batch-release;batch-46;2022-11-08 10:17:43.368000;buffer
batch-pick-start;batch-46;2022-11-08 10:17:43.368000;buffer
new-batch;batch-47;2022-11-08 10:18:00.241000;buffer
add-to-batch_47;738;2022-11-08 10:18:00.241000;buffer
add-to-batch_47;153;2022-11-08 10:18:07.321000;buffer
add-to-batch_47;235;2022-11-08 10:18:22.419000;buffer
add-to-batch_47;869;2022-11-08 10:19:52.031000;buffer
add-to-batch_47;56;2022-11-08 10:20:50.615000;buffer
add-to-batch_47;546;2022-11-08 10:21:00.274000;buffer
add-to-batch_47;272;2022-11-08 10:21:04.868000;buffer
add-to-batch_47;828;2022-11-08 10:22:06.323000;buffer
add-to-batch_47;348;2022-11-08 10:22:15.072000;buffer
batch-pick-end;batch-45;2022-11-08 10:22:29.920000;buffer
batch-consolidate-start;batch-45;2022-11-08 10:22:29.920000;consolidation
tote-finished;498;2022-11-08 10:22:36.931000;consolidation
tote-finished;708;2022-11-08 10:22:42.902000;consolidation
tote-finished;600;2022-11-08 10:22:48.823000;consolidation
add-to-batch_47;870;2022-11-08 10:22:54.392000;buffer
tote-finished;25;2022-11-08 10:22:55.327000;consolidation
tote-finished;716;2022-11-08 10:23:02.069000;consolidation
tote-finished;57;2022-11-08 10:23:09.811000;consolidation
tote-finished;218;2022-11-08 10:23:16.246000;consolidation
add-to-batch_47;294;2022-11-08 10:23:18.045000;buffer
add-to-batch_47;721;2022-11-08 10:23:19.863000;buffer
batch-full;batch-47;2022-11-08 10:23:19.863000;buffer
batch-release;batch-47;2022-11-08 10:23:19.863000;buffer
batch-pick-start;batch-47;2022-11-08 10:23:19.863000;buffer
tote-finished;404;2022-11-08 10:23:22.049000;consolidation
tote-finished;219;2022-11-08 10:23:29.515000;consolidation
tote-finished;793;2022-11-08 10:23:36.150000;consolidation
tote-finished;367;2022-11-08 10:23:41.567000;consolidation
batch-consolidate-end;batch-45;2022-11-08 10:23:47.323000;consolidation
tote-finished;166;2022-11-08 10:23:47.323000;consolidation
new-batch;batch-48;2022-11-08 10:24:10.786000;buffer
add-to-batch_48;709;2022-11-08 10:24:10.786000;buffer
add-to-batch_48;39;2022-11-08 10:24:42.262000;buffer
add-to-batch_48;885;2022-11-08 10:25:23.627000;buffer
add-to-batch_48;100;2022-11-08 10:26:25.393000;buffer
add-to-batch_48;547;2022-11-08 10:26:39.035000;buffer
add-to-batch_48;745;2022-11-08 10:26:39.673000;buffer
batch-pick-end;batch-46;2022-11-08 10:26:50.311000;buffer
batch-consolidate-start;batch-46;2022-11-08 10:26:50.311000;consolidation
tote-finished;551;2022-11-08 10:26:57.382000;consolidation
tote-finished;579;2022-11-08 10:27:04.825000;consolidation
tote-finished;696;2022-11-08 10:27:09.357000;consolidation
tote-finished;334;2022-11-08 10:27:15.696000;consolidation
add-to-batch_48;707;2022-11-08 10:27:18.206000;buffer
add-to-batch_48;516;2022-11-08 10:27:18.329000;buffer
tote-finished;332;2022-11-08 10:27:22.219000;consolidation
tote-finished;842;2022-11-08 10:27:28.543000;consolidation
tote-finished;417;2022-11-08 10:27:35.500000;consolidation
tote-finished;782;2022-11-08 10:27:41.894000;consolidation
tote-finished;761;2022-11-08 10:27:47.627000;consolidation
tote-finished;475;2022-11-08 10:27:53.672000;consolidation
tote-finished;729;2022-11-08 10:27:58.580000;consolidation
batch-consolidate-end;batch-46;2022-11-08 10:28:04.230000;consolidation
tote-finished;410;2022-11-08 10:28:04.230000;consolidation
add-to-batch_48;802;2022-11-08 10:28:36.792000;buffer
add-to-batch_48;371;2022-11-08 10:28:48.041000;buffer
add-to-batch_48;509;2022-11-08 10:29:16.708000;buffer
add-to-batch_48;904;2022-11-08 10:29:17.726000;buffer
batch-full;batch-48;2022-11-08 10:29:17.726000;buffer
batch-release;batch-48;2022-11-08 10:29:17.726000;buffer
batch-pick-start;batch-48;2022-11-08 10:29:17.726000;buffer
new-batch;batch-49;2022-11-08 10:29:23.109000;buffer
add-to-batch_49;849;2022-11-08 10:29:23.109000;buffer
add-to-batch_49;309;2022-11-08 10:29:50.234000;buffer
add-to-batch_49;962;2022-11-08 10:30:00.285000;buffer
add-to-batch_49;117;2022-11-08 10:30:08.533000;buffer
add-to-batch_49;99;2022-11-08 10:30:16.661000;buffer
add-to-batch_49;402;2022-11-08 10:30:23.386000;buffer
add-to-batch_49;927;2022-11-08 10:30:28.750000;buffer
add-to-batch_49;969;2022-11-08 10:31:15.444000;buffer
add-to-batch_49;815;2022-11-08 10:32:08.385000;buffer
add-to-batch_49;608;2022-11-08 10:32:13.023000;buffer
add-to-batch_49;2;2022-11-08 10:32:34.998000;buffer
add-to-batch_49;648;2022-11-08 10:33:15.491000;buffer
batch-full;batch-49;2022-11-08 10:33:15.491000;buffer
batch-release;batch-49;2022-11-08 10:33:15.491000;buffer
batch-pick-start;batch-49;2022-11-08 10:33:15.491000;buffer
new-batch;batch-50;2022-11-08 10:33:22.183000;buffer
add-to-batch_50;762;2022-11-08 10:33:22.183000;buffer
add-to-batch_50;860;2022-11-08 10:33:26.120000;buffer
add-to-batch_50;342;2022-11-08 10:33:32.575000;buffer
add-to-batch_50;386;2022-11-08 10:33:47.888000;buffer
add-to-batch_50;369;2022-11-08 10:35:44.254000;buffer
add-to-batch_50;820;2022-11-08 10:35:45.627000;buffer
add-to-batch_50;566;2022-11-08 10:35:57.018000;buffer
add-to-batch_50;339;2022-11-08 10:36:12.468000;buffer
batch-pick-end;batch-47;2022-11-08 10:36:30.725000;buffer
batch-consolidate-start;batch-47;2022-11-08 10:36:30.725000;consolidation
tote-finished;738;2022-11-08 10:36:36.039000;consolidation
add-to-batch_50;354;2022-11-08 10:36:40.187000;buffer
tote-finished;153;2022-11-08 10:36:42.707000;consolidation
tote-finished;235;2022-11-08 10:36:48.298000;consolidation
tote-finished;869;2022-11-08 10:36:56.324000;consolidation
tote-finished;56;2022-11-08 10:37:02.722000;consolidation
tote-finished;546;2022-11-08 10:37:08.810000;consolidation
tote-finished;272;2022-11-08 10:37:16.029000;consolidation
tote-finished;828;2022-11-08 10:37:22.894000;consolidation
add-to-batch_50;839;2022-11-08 10:37:24.371000;buffer
add-to-batch_50;290;2022-11-08 10:37:26.655000;buffer
add-to-batch_50;80;2022-11-08 10:37:28.160000;buffer
batch-full;batch-50;2022-11-08 10:37:28.160000;buffer
batch-release;batch-50;2022-11-08 10:37:28.160000;buffer
batch-pick-start;batch-50;2022-11-08 10:37:28.160000;buffer
tote-finished;348;2022-11-08 10:37:30.062000;consolidation
new-batch;batch-51;2022-11-08 10:37:30.623000;buffer
add-to-batch_51;183;2022-11-08 10:37:30.623000;buffer
tote-finished;870;2022-11-08 10:37:33.309000;consolidation
tote-finished;294;2022-11-08 10:37:38.999000;consolidation
batch-consolidate-end;batch-47;2022-11-08 10:37:45.952000;consolidation
tote-finished;721;2022-11-08 10:37:45.952000;consolidation
batch-pick-end;batch-48;2022-11-08 10:37:59.860000;buffer
batch-consolidate-start;batch-48;2022-11-08 10:37:59.860000;consolidation
tote-finished;709;2022-11-08 10:38:05.788000;consolidation
add-to-batch_51;414;2022-11-08 10:38:11.272000;buffer
tote-finished;39;2022-11-08 10:38:13.129000;consolidation
tote-finished;885;2022-11-08 10:38:20.366000;consolidation
tote-finished;100;2022-11-08 10:38:25.146000;consolidation
tote-finished;547;2022-11-08 10:38:31.347000;consolidation
tote-finished;745;2022-11-08 10:38:36.397000;consolidation
tote-finished;707;2022-11-08 10:38:44.101000;consolidation
tote-finished;516;2022-11-08 10:38:48.664000;consolidation
tote-finished;802;2022-11-08 10:38:55.148000;consolidation
tote-finished;371;2022-11-08 10:39:01.125000;consolidation
tote-finished;509;2022-11-08 10:39:08.459000;consolidation
batch-consolidate-end;batch-48;2022-11-08 10:39:14.120000;consolidation
tote-finished;904;2022-11-08 10:39:14.120000;consolidation
add-to-batch_51;147;2022-11-08 10:39:22.555000;buffer
add-to-batch_51;684;2022-11-08 10:39:23.275000;buffer
add-to-batch_51;731;2022-11-08 10:39:43.616000;buffer
add-to-batch_51;202;2022-11-08 10:41:33.993000;buffer
batch-pick-end;batch-49;2022-11-08 10:41:56.883000;buffer
batch-consolidate-start;batch-49;2022-11-08 10:41:56.883000;consolidation
tote-finished;849;2022-11-08 10:42:02.385000;consolidation
tote-finished;309;2022-11-08 10:42:08.477000;consolidation
add-to-batch_51;288;2022-11-08 10:42:08.643000;buffer
add-to-batch_51;245;2022-11-08 10:42:13.869000;buffer
tote-finished;962;2022-11-08 10:42:15.560000;consolidation
tote-finished;117;2022-11-08 10:42:21.528000;consolidation
tote-finished;99;2022-11-08 10:42:27.460000;consolidation
tote-finished;402;2022-11-08 10:42:34.175000;consolidation
tote-finished;927;2022-11-08 10:42:40.394000;consolidation
tote-finished;969;2022-11-08 10:42:46.905000;consolidation
tote-finished;815;2022-11-08 10:42:54.108000;consolidation
tote-finished;608;2022-11-08 10:43:00.636000;consolidation
tote-finished;2;2022-11-08 10:43:04.578000;consolidation
batch-consolidate-end;batch-49;2022-11-08 10:43:11.198000;consolidation
tote-finished;648;2022-11-08 10:43:11.198000;consolidation
add-to-batch_51;658;2022-11-08 10:44:14.404000;buffer
add-to-batch_51;581;2022-11-08 10:44:24.774000;buffer
add-to-batch_51;145;2022-11-08 10:44:39.250000;buffer
add-to-batch_51;300;2022-11-08 10:44:48.184000;buffer
batch-full;batch-51;2022-11-08 10:44:48.184000;buffer
batch-release;batch-51;2022-11-08 10:44:48.184000;buffer
batch-pick-start;batch-51;2022-11-08 10:44:48.184000;buffer
new-batch;batch-52;2022-11-08 10:46:19.480000;buffer
add-to-batch_52;345;2022-11-08 10:46:19.480000;buffer
add-to-batch_52;577;2022-11-08 10:46:26.110000;buffer
add-to-batch_52;866;2022-11-08 10:46:42.619000;buffer
batch-pick-end;batch-50;2022-11-08 10:46:52.246000;buffer
batch-consolidate-start;batch-50;2022-11-08 10:46:52.246000;consolidation
add-to-batch_52;895;2022-11-08 10:46:58.548000;buffer
tote-finished;762;2022-11-08 10:46:59.641000;consolidation
tote-finished;860;2022-11-08 10:47:07.551000;consolidation
tote-finished;342;2022-11-08 10:47:13.831000;consolidation
tote-finished;386;2022-11-08 10:47:19.572000;consolidation
tote-finished;369;2022-11-08 10:47:25.573000;consolidation
tote-finished;820;2022-11-08 10:47:32.917000;consolidation
add-to-batch_52;76;2022-11-08 10:47:39.197000;buffer
tote-finished;566;2022-11-08 10:47:40.966000;consolidation
tote-finished;339;2022-11-08 10:47:47.628000;consolidation
tote-finished;354;2022-11-08 10:47:52.077000;consolidation
tote-finished;839;2022-11-08 10:47:58.876000;consolidation
tote-finished;290;2022-11-08 10:48:05.633000;consolidation
batch-consolidate-end;batch-50;2022-11-08 10:48:11.830000;consolidation
tote-finished;80;2022-11-08 10:48:11.830000;consolidation
add-to-batch_52;780;2022-11-08 10:48:39.753000;buffer
add-to-batch_52;95;2022-11-08 10:48:42.103000;buffer
add-to-batch_52;433;2022-11-08 10:48:56.118000;buffer
add-to-batch_52;23;2022-11-08 10:49:05.171000;buffer
add-to-batch_52;242;2022-11-08 10:49:35.349000;buffer
add-to-batch_52;450;2022-11-08 10:49:40.806000;buffer
add-to-batch_52;401;2022-11-08 10:49:46.996000;buffer
batch-full;batch-52;2022-11-08 10:49:46.996000;buffer
batch-release;batch-52;2022-11-08 10:49:46.996000;buffer
batch-pick-start;batch-52;2022-11-08 10:49:46.996000;buffer
new-batch;batch-53;2022-11-08 10:50:12.671000;buffer
add-to-batch_53;844;2022-11-08 10:50:12.671000;buffer
add-to-batch_53;256;2022-11-08 10:51:18.525000;buffer
add-to-batch_53;29;2022-11-08 10:51:24.647000;buffer
add-to-batch_53;961;2022-11-08 10:51:41.016000;buffer
add-to-batch_53;500;2022-11-08 10:52:03.660000;buffer
add-to-batch_53;804;2022-11-08 10:52:30.508000;buffer
add-to-batch_53;934;2022-11-08 10:53:08.967000;buffer
add-to-batch_53;188;2022-11-08 10:53:15.806000;buffer
add-to-batch_53;972;2022-11-08 10:53:29.185000;buffer
batch-pick-end;batch-51;2022-11-08 10:54:10.353000;buffer
batch-consolidate-start;batch-51;2022-11-08 10:54:10.353000;consolidation
tote-finished;183;2022-11-08 10:54:15.377000;consolidation
tote-finished;414;2022-11-08 10:54:21.337000;consolidation
tote-finished;147;2022-11-08 10:54:27.565000;consolidation
tote-finished;684;2022-11-08 10:54:33.553000;consolidation
tote-finished;731;2022-11-08 10:54:38.778000;consolidation
tote-finished;202;2022-11-08 10:54:44.177000;consolidation
tote-finished;288;2022-11-08 10:54:50;consolidation
tote-finished;245;2022-11-08 10:54:56.280000;consolidation
tote-finished;658;2022-11-08 10:55:01.833000;consolidation
tote-finished;581;2022-11-08 10:55:07.927000;consolidation
tote-finished;145;2022-11-08 10:55:14.841000;consolidation
batch-consolidate-end;batch-51;2022-11-08 10:55:20.415000;consolidation
tote-finished;300;2022-11-08 10:55:20.415000;consolidation
add-to-batch_53;113;2022-11-08 10:55:44.131000;buffer
add-to-batch_53;812;2022-11-08 10:57:27.765000;buffer
add-to-batch_53;690;2022-11-08 10:57:50.552000;buffer
batch-full;batch-53;2022-11-08 10:57:50.552000;buffer
batch-release;batch-53;2022-11-08 10:57:50.552000;buffer
batch-pick-start;batch-53;2022-11-08 10:57:50.552000;buffer
new-batch;batch-54;2022-11-08 10:58:15.288000;buffer
add-to-batch_54;79;2022-11-08 10:58:15.288000;buffer
batch-pick-end;batch-52;2022-11-08 10:58:47.067000;buffer
batch-consolidate-start;batch-52;2022-11-08 10:58:47.067000;consolidation
add-to-batch_54;495;2022-11-08 10:58:51.434000;buffer
tote-finished;345;2022-11-08 10:58:54.758000;consolidation
add-to-batch_54;653;2022-11-08 10:58:57.300000;buffer
tote-finished;577;2022-11-08 10:59:02.435000;consolidation
tote-finished;866;2022-11-08 10:59:08.479000;consolidation
tote-finished;895;2022-11-08 10:59:13.756000;consolidation
tote-finished;76;2022-11-08 10:59:20.877000;consolidation
add-to-batch_54;523;2022-11-08 10:59:23.212000;buffer
add-to-batch_54;685;2022-11-08 10:59:26.223000;buffer
tote-finished;780;2022-11-08 10:59:27.153000;consolidation
tote-finished;95;2022-11-08 10:59:32.074000;consolidation
tote-finished;433;2022-11-08 10:59:37.621000;consolidation
tote-finished;23;2022-11-08 10:59:44.927000;consolidation
add-to-batch_54;344;2022-11-08 10:59:47.664000;buffer
tote-finished;242;2022-11-08 10:59:50.429000;consolidation
tote-finished;450;2022-11-08 10:59:57.548000;consolidation
batch-consolidate-end;batch-52;2022-11-08 11:00:05.575000;consolidation
tote-finished;401;2022-11-08 11:00:05.575000;consolidation
add-to-batch_54;468;2022-11-08 11:00:42.800000;buffer
add-to-batch_54;336;2022-11-08 11:01:08.918000;buffer
add-to-batch_54;995;2022-11-08 11:01:09.544000;buffer
add-to-batch_54;750;2022-11-08 11:01:10.364000;buffer
add-to-batch_54;645;2022-11-08 11:02:08.641000;buffer
add-to-batch_54;116;2022-11-08 11:02:41.002000;buffer
batch-full;batch-54;2022-11-08 11:02:41.002000;buffer
batch-release;batch-54;2022-11-08 11:02:41.002000;buffer
batch-pick-start;batch-54;2022-11-08 11:02:41.002000;buffer
new-batch;batch-55;2022-11-08 11:04:15.912000;buffer
add-to-batch_55;759;2022-11-08 11:04:15.912000;buffer
add-to-batch_55;992;2022-11-08 11:04:39.586000;buffer
batch-pick-end;batch-53;2022-11-08 11:06:22.545000;buffer
batch-consolidate-start;batch-53;2022-11-08 11:06:22.545000;consolidation
tote-finished;844;2022-11-08 11:06:28.804000;consolidation
tote-finished;256;2022-11-08 11:06:34.971000;consolidation
tote-finished;29;2022-11-08 11:06:40.878000;consolidation
tote-finished;961;2022-11-08 11:06:47.364000;consolidation
tote-finished;500;2022-11-08 11:06:55.551000;consolidation
tote-finished;804;2022-11-08 11:07:00.854000;consolidation
add-to-batch_55;533;2022-11-08 11:07:01.249000;buffer
tote-finished;934;2022-11-08 11:07:07.999000;consolidation
tote-finished;188;2022-11-08 11:07:14.030000;consolidation
tote-finished;972;2022-11-08 11:07:19.434000;consolidation
add-to-batch_55;775;2022-11-08 11:07:26.568000;buffer
tote-finished;113;2022-11-08 11:07:27.162000;consolidation
tote-finished;812;2022-11-08 11:07:33.681000;consolidation
batch-consolidate-end;batch-53;2022-11-08 11:07:39.577000;consolidation
tote-finished;690;2022-11-08 11:07:39.577000;consolidation
batch-pick-end;batch-54;2022-11-08 11:09:45.990000;buffer
batch-consolidate-start;batch-54;2022-11-08 11:09:45.990000;consolidation
add-to-batch_55;488;2022-11-08 11:09:50.429000;buffer
tote-finished;79;2022-11-08 11:09:52.795000;consolidation
add-to-batch_55;482;2022-11-08 11:09:54.774000;buffer
tote-finished;495;2022-11-08 11:09:59.015000;consolidation
tote-finished;653;2022-11-08 11:10:05.180000;consolidation
tote-finished;523;2022-11-08 11:10:12.352000;consolidation
tote-finished;685;2022-11-08 11:10:19.769000;consolidation
tote-finished;344;2022-11-08 11:10:27.058000;consolidation
add-to-batch_55;388;2022-11-08 11:10:27.191000;buffer
tote-finished;468;2022-11-08 11:10:34.546000;consolidation
tote-finished;336;2022-11-08 11:10:39.895000;consolidation
add-to-batch_55;434;2022-11-08 11:10:46.118000;buffer
tote-finished;995;2022-11-08 11:10:46.558000;consolidation
add-to-batch_55;958;2022-11-08 11:10:51.633000;buffer
tote-finished;750;2022-11-08 11:10:53.488000;consolidation
tote-finished;645;2022-11-08 11:10:58.270000;consolidation
batch-consolidate-end;batch-54;2022-11-08 11:11:06.664000;consolidation
tote-finished;116;2022-11-08 11:11:06.664000;consolidation
add-to-batch_55;257;2022-11-08 11:11:09.802000;buffer
add-to-batch_55;250;2022-11-08 11:11:33.178000;buffer
add-to-batch_55;851;2022-11-08 11:13:15.120000;buffer
batch-full;batch-55;2022-11-08 11:13:15.120000;buffer
batch-release;batch-55;2022-11-08 11:13:15.120000;buffer
batch-pick-start;batch-55;2022-11-08 11:13:15.120000;buffer
new-batch;batch-56;2022-11-08 11:14:13.254000;buffer
add-to-batch_56;542;2022-11-08 11:14:13.254000;buffer
add-to-batch_56;233;2022-11-08 11:14:18.760000;buffer
add-to-batch_56;114;2022-11-08 11:14:22.873000;buffer
add-to-batch_56;940;2022-11-08 11:14:44.642000;buffer
add-to-batch_56;484;2022-11-08 11:15:23.477000;buffer
add-to-batch_56;654;2022-11-08 11:15:50.650000;buffer
add-to-batch_56;201;2022-11-08 11:16:21.428000;buffer
add-to-batch_56;230;2022-11-08 11:16:39.613000;buffer
add-to-batch_56;285;2022-11-08 11:16:47.390000;buffer
add-to-batch_56;673;2022-11-08 11:17:07.599000;buffer
add-to-batch_56;933;2022-11-08 11:17:12.589000;buffer
add-to-batch_56;185;2022-11-08 11:17:43.326000;buffer
batch-full;batch-56;2022-11-08 11:17:43.326000;buffer
batch-release;batch-56;2022-11-08 11:17:43.326000;buffer
batch-pick-start;batch-56;2022-11-08 11:17:43.326000;buffer
new-batch;batch-57;2022-11-08 11:18:10.189000;buffer
add-to-batch_57;723;2022-11-08 11:18:10.189000;buffer
add-to-batch_57;655;2022-11-08 11:19:09.494000;buffer
add-to-batch_57;686;2022-11-08 11:19:10.367000;buffer
add-to-batch_57;800;2022-11-08 11:19:36.650000;buffer
add-to-batch_57;552;2022-11-08 11:19:51.142000;buffer
batch-pick-end;batch-55;2022-11-08 11:22:23.777000;buffer
batch-consolidate-start;batch-55;2022-11-08 11:22:23.777000;consolidation
add-to-batch_57;861;2022-11-08 11:22:25.254000;buffer
tote-finished;759;2022-11-08 11:22:30.765000;consolidation
tote-finished;992;2022-11-08 11:22:37.177000;consolidation
tote-finished;533;2022-11-08 11:22:42.916000;consolidation
tote-finished;775;2022-11-08 11:22:47.770000;consolidation
tote-finished;488;2022-11-08 11:22:54.532000;consolidation
tote-finished;482;2022-11-08 11:23:00.567000;consolidation
tote-finished;388;2022-11-08 11:23:05.257000;consolidation
tote-finished;434;2022-11-08 11:23:10.486000;consolidation
tote-finished;958;2022-11-08 11:23:17.001000;consolidation
add-to-batch_57;719;2022-11-08 11:23:18.851000;buffer
tote-finished;257;2022-11-08 11:23:24.596000;consolidation
tote-finished;250;2022-11-08 11:23:30.907000;consolidation
batch-consolidate-end;batch-55;2022-11-08 11:23:38.271000;consolidation
tote-finished;851;2022-11-08 11:23:38.271000;consolidation
add-to-batch_57;187;2022-11-08 11:23:52.251000;buffer
add-to-batch_57;330;2022-11-08 11:24:00.652000;buffer
add-to-batch_57;637;2022-11-08 11:25:31.144000;buffer
add-to-batch_57;751;2022-11-08 11:25:41.889000;buffer
add-to-batch_57;896;2022-11-08 11:25:54.761000;buffer
batch-full;batch-57;2022-11-08 11:25:54.761000;buffer
batch-release;batch-57;2022-11-08 11:25:54.761000;buffer
batch-pick-start;batch-57;2022-11-08 11:25:54.761000;buffer
new-batch;batch-58;2022-11-08 11:26:28.223000;buffer
add-to-batch_58;862;2022-11-08 11:26:28.223000;buffer
add-to-batch_58;632;2022-11-08 11:26:42.957000;buffer
add-to-batch_58;26;2022-11-08 11:27:07.936000;buffer
add-to-batch_58;162;2022-11-08 11:27:10.600000;buffer
add-to-batch_58;756;2022-11-08 11:27:30.858000;buffer
add-to-batch_58;930;2022-11-08 11:27:37.182000;buffer
add-to-batch_58;422;2022-11-08 11:27:56.358000;buffer
add-to-batch_58;412;2022-11-08 11:28:26.153000;buffer
add-to-batch_58;519;2022-11-08 11:28:31.145000;buffer
add-to-batch_58;832;2022-11-08 11:29:19.616000;buffer
batch-pick-end;batch-56;2022-11-08 11:29:56.930000;buffer
batch-consolidate-start;batch-56;2022-11-08 11:29:56.930000;consolidation
tote-finished;542;2022-11-08 11:30:02.071000;consolidation
tote-finished;233;2022-11-08 11:30:07.832000;consolidation
tote-finished;114;2022-11-08 11:30:13.241000;consolidation
tote-finished;940;2022-11-08 11:30:18.170000;consolidation
add-to-batch_58;236;2022-11-08 11:30:21.343000;buffer
tote-finished;484;2022-11-08 11:30:23.692000;consolidation
tote-finished;654;2022-11-08 11:30:30.970000;consolidation
tote-finished;201;2022-11-08 11:30:37.189000;consolidation
tote-finished;230;2022-11-08 11:30:43.576000;consolidation
tote-finished;285;2022-11-08 11:30:49.264000;consolidation
add-to-batch_58;582;2022-11-08 11:30:50.516000;buffer
batch-full;batch-58;2022-11-08 11:30:50.516000;buffer
batch-release;batch-58;2022-11-08 11:30:50.516000;buffer
batch-pick-start;batch-58;2022-11-08 11:30:50.516000;buffer
tote-finished;673;2022-11-08 11:30:55.801000;consolidation
tote-finished;933;2022-11-08 11:31:03.428000;consolidation
batch-consolidate-end;batch-56;2022-11-08 11:31:10.674000;consolidation
tote-finished;185;2022-11-08 11:31:10.674000;consolidation
new-batch;batch-59;2022-11-08 11:31:22.658000;buffer
add-to-batch_59;262;2022-11-08 11:31:22.658000;buffer
batch-pick-end;batch-57;2022-11-08 11:32:20.700000;buffer
batch-consolidate-start;batch-57;2022-11-08 11:32:20.700000;consolidation
tote-finished;723;2022-11-08 11:32:24.869000;consolidation
tote-finished;655;2022-11-08 11:32:29.368000;consolidation
tote-finished;686;2022-11-08 11:32:34.044000;consolidation
tote-finished;800;2022-11-08 11:32:40.370000;consolidation
tote-finished;552;2022-11-08 11:32:47.122000;consolidation
tote-finished;861;2022-11-08 11:32:53.664000;consolidation
tote-finished;719;2022-11-08 11:32:58.947000;consolidation
tote-finished;187;2022-11-08 11:33:05.629000;consolidation
tote-finished;330;2022-11-08 11:33:11.048000;consolidation
tote-finished;637;2022-11-08 11:33:18.069000;consolidation
tote-finished;751;2022-11-08 11:33:24.137000;consolidation
add-to-batch_59;409;2022-11-08 11:33:24.763000;buffer
batch-consolidate-end;batch-57;2022-11-08 11:33:29.981000;consolidation
tote-finished;896;2022-11-08 11:33:29.981000;consolidation
add-to-batch_59;430;2022-11-08 11:33:44.464000;buffer
add-to-batch_59;950;2022-11-08 11:34:10.489000;buffer
add-to-batch_59;657;2022-11-08 11:34:12.035000;buffer
add-to-batch_59;909;2022-11-08 11:35:03.084000;buffer
add-to-batch_59;78;2022-11-08 11:35:42.883000;buffer
add-to-batch_59;34;2022-11-08 11:36:02.030000;buffer
add-to-batch_59;730;2022-11-08 11:36:42.522000;buffer
add-to-batch_59;212;2022-11-08 11:36:47.827000;buffer
